review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
RKLRXQIKMCZQ7,3,25,29,N,Y
RCTOMD3T0N0I3,1,30,35,N,Y
R1SPE0KULCS8EQ,4,20,25,N,Y
R1PT9RQ2A73XTX,5,43,44,N,N
R2S7K38RMXZXRD,1,5,27,N,Y
R1UP7T0ZQNQW50,5,35,41,N,N
RSTCCNWFB53QK,5,36,42,N,Y
RPMW5A0NOTJ4H,5,27,28,N,Y
R3G3QJW0JZS7PM,4,48,59,N,N
R2GAW3M7H71E9V,4,29,35,N,Y
R2RX3GS3RJ49P2,1,98,102,N,N
R3FJRCADD7ROCY,1,13,24,N,Y
R3DYDFN39A7880,3,177,202,N,Y
R3DOV06JQCCMBP,2,87,100,N,N
R6RQKSFC8L31T,1,0,29,N,Y
R2C4GAFLGTHLN1,1,66,73,N,N
R1DY6WGZZDVNVS,5,93,99,N,Y
R1V4W4B4UOPWFX,1,17,21,N,Y
R1Z24I23M8BGP4,5,371,407,N,Y
R2LKVK1TKC2CXM,5,19,28,N,Y
R3FEKEZH6GXFRG,3,107,126,N,Y
R3RKHA0MS5RXGT,5,25,27,N,Y
R25R7H17KM8F68,5,42,44,N,N
R2SM61XYQE42YZ,1,20,40,N,Y
R1ZLESIAA8V59L,1,20,34,N,N
R3ELUITSM0WE0I,5,25,25,N,Y
R19Q5VC8EQWGE3,2,20,20,N,N
R1BG71K9B61LI1,4,39,39,Y,N
R1UY2H0KU6N9QK,1,112,116,N,N
RK9TAVEII8UR4,1,32,37,N,Y
RS63K1JNY6EY5,1,5,84,N,Y
R2KIIZ3QX1OGHD,1,24,28,N,Y
R33NYLSC0QO9NT,2,32,34,N,Y
R1HFM85DT7IV7I,5,20,21,N,Y
R21N9NS34DIFF4,4,171,173,N,Y
RP2CMC6VM8FBU,5,25,26,N,N
RTWP4A8ONTJS,5,2,21,N,N
R36K4AAWZS0LVI,1,17,24,N,Y
R38JY2XK7RZUM7,1,117,136,N,Y
R2E13BOCU72FZC,5,20,23,N,N
R3VFBE5PU4REV2,3,57,57,N,N
RWJL3GD0NOVIC,3,52,74,N,Y
R1INRDF2Z7G3CD,5,22,25,N,N
R10C5KHGU1UI9,5,107,113,N,Y
R2UJFY0OMNE2YK,2,55,57,N,Y
RY0LAR325TLO7,5,20,21,N,Y
R8WGX426U56E0,5,19,21,Y,N
R614TCIDD36LE,4,131,147,Y,N
R14BCKW7V2O79E,3,70,553,N,N
R1GJSVU96FYZ4E,1,20,24,N,N
R1DKN9YPXSNB25,5,25,25,N,Y
R1UPV9DXQX4LYA,5,40,47,N,Y
R22F7B78NDBMD1,5,23,23,N,Y
R3OOVLFN9TUSOV,5,59,69,N,N
RBHZ7LREDM268,3,273,289,N,Y
R2KB9KWDDB4OF9,5,32,32,N,Y
R1THM0B8556WBF,1,41,44,N,Y
R25AVKNQIRZY1E,4,19,20,N,Y
R179Z5Y4N37OU4,1,695,767,N,Y
RW6S8T04JL41R,1,4,96,N,Y
R2LHJB07282CW7,5,31,33,N,N
R23H81QM0OV26Z,1,4,26,N,N
R2QQ58UOSDE2F1,2,132,136,N,N
R1NQ38VV3N755R,1,28,42,N,Y
R2UDWM9J263YNX,4,19,21,N,Y
R8KGFCDXO7KHT,5,19,23,N,N
R207O0UFGMBN8N,3,31,39,N,Y
R3OZ43CG1LV03I,4,65,68,N,Y
R200CG8QD6Q932,5,30,30,N,Y
RRG3QGM3IRQWG,4,57,57,N,Y
R2IMGRTOM2F8TS,5,2,22,N,N
RUC6UKBGEMZFR,4,2,24,N,N
R3BJAVR6V7BLCN,4,33,33,N,Y
R1A0FIGGQR1YEL,5,33,33,N,Y
R3MLYJJX4MK8RI,5,68,74,N,N
R1IZ2MJSHYQ4DS,1,3,45,N,Y
R4ZRHTVJ7AOLE,4,19,24,N,Y
R3B0ELEQP5WKIR,1,108,130,N,Y
R25SWRIA2SQ83Y,1,20,24,N,Y
R2MNFZ2050P00,1,12,20,N,N
R2WDZWIVA1524Y,1,20,27,N,N
R3BZKU2EYTNPE2,2,24,26,N,Y
R2J5EZSON0CCEO,4,408,428,N,Y
R15SL1GB074FQU,4,49,51,N,Y
R3C0Z41FV0TBWT,5,34,36,N,Y
R1Y04KS7Z1XMRP,5,33,34,N,Y
R2YOZNXKCWXE0K,5,56,59,N,N
R2SE2PXQ1XJTP9,5,21,21,N,N
RPNTIWEVCQ76Q,1,17,21,N,Y
R12ZJCBMRUM5GJ,1,33,34,N,Y
R1POG965U6T4EY,5,82,86,N,Y
RTRB4XKVJZ2FB,4,36,38,N,Y
R1C7KA0ELFZ6DF,1,16,77,N,Y
R3COQ5Y1S7136H,1,66,70,N,Y
R3DMU4TX3RL0OX,1,79,79,N,N
R28DEN6U2TRRCJ,5,59,60,N,Y
RL96DLSZGKSWC,5,27,28,N,Y
R29E542GL3QUAK,1,2,26,N,N
R3GH9NSBI3F79X,5,20,24,N,Y
R2102ONI1YCW8W,1,6,48,N,Y
R2J7CTDYO7TU6T,5,19,21,N,Y
R2IKORN52KNONO,3,10,441,N,N
R3LHDW2IFY11SY,5,29,29,N,Y
RZ4NPF2JWA2KZ,1,157,195,N,Y
RJJJRHXVDHFB5,4,18,20,N,N
R3EZMATCV08A0T,1,83,83,N,Y
R3T7ASC2WAVVTH,4,29,31,N,N
R37BRNQUC0WW0G,5,24,25,N,Y
RC6OKIEU8SUIP,5,46,46,N,Y
R1ATHFIJJKLNQH,5,29,49,N,N
R355C5DJAX79FY,4,29,92,N,N
R14Q8FRUVQCOSW,1,75,82,N,N
R1GJHFB0JY13QR,5,32,32,N,Y
R2U3POCWWPMVHR,4,28,28,N,Y
R1K0MBTZR4JCDJ,1,13,24,N,Y
R1DE1C6WMZTB5Y,4,4,20,N,Y
RSDGIQ6B910XR,5,21,22,N,Y
R2O1WU3ZV0J3K4,1,15,118,N,N
R2JDG8I8BCBGTO,2,26,26,N,N
R1N6SAIZ1JY2OU,1,4,73,N,N
RA9KYLO6URIC7,5,135,153,N,Y
R3K1YXS7IWAH9H,5,67,70,N,Y
RAL2WOVEE3D3I,5,140,141,N,Y
R2E5N8PC1A4CPF,1,21,22,N,N
R313FWQZ56QHEJ,1,10,20,N,Y
RG2BJ87WXVT03,3,28,32,N,Y
R28LM3BHROB7IE,4,90,95,N,Y
RLCJVE6RSFXRS,5,221,471,N,N
R1J8WOPN0VCGFY,4,25,26,N,Y
RJWKZVL62U0JN,5,195,208,N,Y
R2L8VPJOCVV3L2,3,14,480,N,N
R33Q6CAS03EOL6,5,18,21,N,N
R2EARH5DKSDKSA,5,24,28,N,Y
R34A0CBX2OEZ74,2,42,44,N,N
RD1R8RUB89Q78,4,80,88,N,Y
RND0L68IU9K3H,3,17,482,N,N
R1REWOQ7TJJZ2Z,4,1444,1531,N,Y
R2EZTC3TU0YC5Q,5,36,37,N,Y
R2M5AGTIVC5FU,4,50,61,N,Y
R2CYTKM3F7ZT5K,5,51,54,N,Y
R1DOAKO1RKXV5J,4,48,54,N,Y
R10H7COF1QI017,3,21,23,N,Y
R28X5K1OZBQSBK,5,25,28,Y,N
R1MXRJX2Y0T6JE,1,44,51,N,Y
R38IO1UD61BORK,5,47,50,N,N
R2I4L7M88EUD1O,5,77,91,N,N
R1DQNQE2S014XY,5,56,60,N,Y
RM2JXNYJ9VQM5,1,24,62,N,Y
R2362ZJUA9HQVK,5,29,30,N,Y
RMFQ0CUP3Z15Q,1,31,65,N,Y
R1AOU27ITWSZ8D,1,4,68,N,Y
R2YFGX5LZV7WDT,1,8,144,N,N
R9RR1IFDXXPCR,5,21,25,N,N
R7H23TZQC8979,1,30,183,N,N
R266P59NQ9ETVS,1,14,21,N,Y
R2F6ICJX1PV0TQ,5,43,48,N,Y
R28ITLQOF4STBI,4,22,22,N,Y
R2FWHTMHRS7QDH,1,31,34,N,Y
R21BJYSV72XN63,5,26,28,N,Y
R3BVJE7UIJF9AJ,1,3,32,N,Y
R8P16A6W71A6A,5,22,22,N,Y
R34I3RTJ6WDSBJ,1,25,27,N,Y
R2EYJ42W9H22O8,1,22,28,N,N
R1KVW6ZSON64CW,5,171,174,N,Y
R2XVW94L21GEO6,5,72,81,N,Y
R3K0SSH8UWWU43,1,80,100,N,Y
R1BAOBL64RBGOK,5,19,20,N,Y
R1EY8ZPUJTK483,5,442,456,N,Y
RQCXTXT5N22J6,4,17,26,N,Y
R35H11W8KFKAEA,1,32,952,N,N
R1PVA0ALLSII4C,5,91,108,N,N
R3I0KH15W9YOIJ,5,22,23,N,Y
R1J4QPEPGDSC12,4,176,183,N,Y
R2FOFO6VG95PD7,1,23,23,N,Y
R2LQ48VGJ8Z3D7,5,20,23,N,Y
R1SV9RKOU1LFCZ,5,37,397,N,N
R3RZY1TCDTHOWY,4,71,77,N,N
RBBPNTC99GYV8,1,23,25,N,Y
R32PFW6B06Y5C8,5,170,178,N,Y
RK4TQFSVD50DG,5,28,36,N,Y
R9IA4LIIKUF35,5,21,24,N,Y
R6XKNBW1PXHL3,1,22,24,N,Y
R3AP3G20DKT79B,5,34,35,N,Y
R25GF9L1YFLQIU,5,36,37,N,N
RK28XLPFXNTOO,3,19,21,N,Y
R30XWQT0W983KA,2,30,36,N,Y
R9H86ROMQP0YN,5,20,21,N,Y
R10W0LWZRU3SZZ,3,53,58,N,Y
R36D9H2PO8J2CQ,1,22,29,N,N
R16S05FV2XFXEL,4,19,20,N,N
R2MZD7U5NZ4UCJ,1,13,63,N,N
R2TQZJC2BY1Y8D,5,19,20,N,Y
R1PLQ87HUK5BZS,4,2,24,N,Y
R1DE3C6VPZRSUK,5,19,20,N,Y
R2549GUJGPAAM,1,20,30,N,Y
R39GU4F19SN2GQ,5,25,29,N,Y
R2FQQYUW2J3X35,1,25,32,N,Y
R2FEOPBHNEG23,1,57,69,N,Y
R1P2X47029JRMJ,5,96,100,N,Y
R1TT0CFBOP1IC0,5,27,30,N,Y
R37RIKWLMZBVAT,1,24,26,N,N
R3QYB0PRVKRG40,5,44,44,N,Y
R3EG0RN0W3V0CB,4,29,31,N,Y
R2GMGVIW2YD9B7,1,55,65,N,Y
R4NZNFH21474,5,36,37,N,Y
RJP4QXA85QX4C,5,3,25,N,Y
RUYW0FOWSWWZU,5,39,45,N,N
R1QK23J336KG4Y,2,129,136,N,Y
R24HYVT8SSMUTD,5,24,30,N,Y
R2J0BB6OD7CEEM,3,19,21,N,Y
R2E2SFFRLCBF3P,4,35,36,N,Y
R2JO6PUB7M9FPJ,1,25,34,N,N
R20MMFNBYA6WAY,2,75,82,N,N
RA0RQO5Y7246G,5,21,24,N,N
R34S6QWUH63HVT,5,102,112,N,N
RWRYUUBEBW2Q1,4,66,71,N,Y
R92CJV9NNJ4VC,5,41,42,N,Y
R5BNWGELUNPO0,1,27,34,N,N
R17PKXXJNJKGVU,4,630,647,N,N
R2CTWXUXC32JB7,1,32,36,N,Y
R3VH6QHVEN68A,1,31,35,N,Y
R3EXGWJJH79GO9,1,2,34,N,Y
RR4KWDYFT1E3X,1,25,27,N,Y
R3FYH7GPM0H6NI,4,19,22,N,Y
R1XPIUA00L6UG6,1,31,77,N,Y
R1EOL85EQ77HU0,5,58,59,N,Y
R3KVRFC9WZ1R7C,5,39,43,N,N
R3O8LKF7LFVOZ9,5,24,24,N,Y
R319C5JHCR96DW,1,37,38,N,N
R2UZHDGUQ2YYW4,5,28,34,N,Y
R2QZIJO67R9P1W,5,81,127,N,Y
R1SKY9D9X7RH0Q,1,45,46,N,Y
R39YHYDU7ADL01,5,28,28,N,Y
R2NDH7B5H4U08S,1,20,23,N,Y
R27MHZA8D07UFF,3,156,158,N,Y
R38E2PFSQQLQ2P,4,36,37,N,Y
R2QJH2JIGB9XOL,5,23,26,N,N
R30ZQD9GCWYLN,5,117,125,N,Y
R3BTL7628OS206,5,25,26,N,N
R26KZ9F25CRH4O,1,73,84,N,N
R1PAYHYAXHL8NE,5,83,96,N,Y
R2Z8N2YLVFZAQ3,5,4,26,N,N
R2CUDWKAUWGHIT,5,19,24,Y,N
R2KPZ99GRQPVJ9,4,20,23,N,N
RG1RDH7T2C2SN,1,46,60,N,Y
RCI311C6AV9LZ,5,45,47,N,N
RMFUGAGX9K7Q8,5,45,62,N,N
R2JLJL73MF81S7,1,101,123,N,Y
R2KFFMQ3FTNYNR,1,21,22,N,Y
R2KG7DP6EVDFPX,5,90,219,N,N
R1VEST5DIEHOOW,1,3,30,N,Y
R3A06BKRS48KTZ,1,29,194,N,N
R886ADSI1HBU5,5,88,97,Y,N
R3I0EUVZ6PMVPP,4,103,106,N,Y
R2ZZCJ7C3INWV5,4,29,31,N,N
R2MHF0GQL9A4ZJ,1,22,26,N,Y
R3TTJTAND1CCSV,5,21,23,Y,N
RXV1Q5PKHO7Q,5,67,71,N,N
RWACXGY04NMTA,1,34,35,N,N
R3QOMM5OT1TMMR,4,19,22,N,Y
R1H2OLP0ZJNCRS,5,71,79,N,Y
R2MSHOT7YYBRPT,5,48,49,N,N
R3BN9EMLJDIS7Q,3,40,44,N,Y
R18AI4X3YOFUT5,1,19,25,N,N
R2W72MSEXRAICX,1,50,55,N,Y
R2VRLFS8N7TGV3,5,25,26,N,N
R23JI2DBVDQUCL,1,19,26,N,N
R3VJ4OKEITSGWJ,5,24,27,N,Y
R3ALZPB76UYIWM,1,28,37,N,N
R3RO5UH2537C3Y,5,49,53,N,N
RVDP5IUOOE0WZ,5,23,23,N,Y
RR1PJ9U7FMAMQ,1,24,24,N,Y
RK3ZBUEBVBGOA,5,27,32,N,Y
R1ZRLVRJQVGWSV,1,3,50,N,Y
R240LKN2B364ZT,5,28,29,N,N
RBMCLMWWF2S2R,1,20,21,N,N
RCXNSX5L9A0Y2,5,31,34,N,N
R3EWT9SKSM4X28,5,18,22,N,Y
RD0TKBGOLSWND,1,3,21,N,N
R3ETK8NNMHXUBR,5,3,22,N,Y
R35XLHNX4A8WA1,4,23,25,N,Y
R3I7JZKS1I60SD,4,59,64,N,Y
R3I9Y0IA15TP04,5,29,34,N,N
R2IDAG1OJ6JS7F,5,36,37,N,N
R1Y21JRITPE9LV,2,47,52,N,Y
R188DVDNRLNV84,5,22,27,N,Y
R2FVKB9QQ9PMBI,5,44,47,N,N
R1NE2YAASAPJLV,4,20,21,N,Y
R1W39WXYWNFJBG,5,32,35,Y,N
R7IFBDKIDD9FO,1,23,27,N,Y
R3NEV7FXDQ7CN9,1,15,40,N,Y
R6ZEAS59HBQWS,1,124,126,N,Y
R3EOUPONN7ENLT,5,36,38,N,N
RO17SBAG135B8,4,20,21,N,Y
R1S3QEZ3SQW5TC,5,46,50,N,N
R3MM3JOPIATZY3,5,89,103,N,N
R2ODK2PT49SFZL,5,29,33,N,Y
RZE74Y5MG5MBW,5,44,46,N,Y
R3PH8O7MWLL1U4,5,57,58,N,N
R28FMBCATNTATO,5,21,22,N,Y
RJHKTPGKIUMYT,1,19,27,N,Y
R3BIWN36C6BH1X,3,64,79,N,N
R37B7BQGOB97AS,1,2,20,N,N
R3GQ9IUFT4L5U6,4,26,31,N,Y
RXNCXQOHSHFC0,1,19,22,N,N
RUD46VA104XTC,1,60,91,N,Y
R1QR9P7QK4BQ5W,3,13,22,N,Y
RO8DI19DRU3C9,1,23,28,N,Y
R2V58OT5VD75BF,5,158,165,N,N
R3QTAWHG09BF01,4,185,207,N,Y
R1EV7YX485AN1X,5,34,37,N,Y
RGCXZKAL7M9RG,5,27,33,N,Y
R3DQ6VXATI409V,5,135,139,N,Y
R3T6F0SK5TZPLF,5,22,23,N,N
R5BXMZG536UDR,5,34,34,N,Y
R20Y8LFZL8PHX2,1,70,71,N,Y
RA5JE57IZ1RFS,1,34,34,N,Y
R331M0BZ7XD8XE,1,0,68,N,N
R363H7W9MO09RD,2,26,109,N,N
R3MP0CDHYZWFJ6,1,38,214,N,N
RUK6CO2WE88JK,5,20,22,N,Y
R1Z8NI0UTXUMVX,1,22,37,N,Y
R3NDW661NDALJO,5,20,21,N,N
R3OSY4VJ2RLSK3,5,30,30,N,Y
R3P27T0VNA2LY7,4,3,21,N,N
REOH30V9GIGB,1,18,21,N,Y
R9ZT0A27XPF79,3,17,32,N,N
R8HCW7I9IV55,1,1,24,N,N
RGQPDFAI7W6GF,3,17,23,N,Y
R1JYDDXRGWGSOB,4,162,162,N,Y
R32SG0Y3ROBNT6,1,1,23,N,N
R390MP42HXXVNG,5,34,35,N,Y
R1JNBL6TVY307P,1,102,108,N,Y
R14WUE3C4KRMAT,1,20,25,N,Y
R1LVK61V7GIBH4,5,21,21,N,Y
R2WGFMFIB9R3J5,4,21,21,N,Y
R1LNV4LR4Q0LFH,5,98,107,N,Y
R1FRLD1ZE3UUPS,5,18,20,N,Y
R1N4S9MYXJIJD2,2,129,135,N,Y
R2TJ1QYT0R1QJP,5,24,24,N,Y
R3S5YZDQWPB1GH,1,18,29,N,Y
R1J12OR3YPJX95,3,20,23,N,Y
R2MN6YQ4ZEIVLV,5,36,37,N,Y
R1RRE1OF812M75,4,33,35,N,Y
R1TAYUGM4D7H32,5,83,84,N,Y
R127Z6TIHDQ537,5,19,20,N,N
R2R726X2TACHXY,5,32,32,N,Y
RGOMQ3VZPK84,5,24,26,N,Y
R1N4JYZ1HTI8XZ,5,31,32,N,Y
R7QA58G1TYVVO,1,26,31,N,Y
R2TJINNR60U8AY,5,33,101,N,N
R8K7OBWF6XNJ1,5,56,59,N,N
R2XL4UGDEB5O20,2,44,48,N,Y
R305SE4J01P0QZ,1,14,22,N,Y
R2CBDCWPENICPY,1,1,31,N,Y
RSRA9XH7H1BPW,1,1,37,N,Y
R3BJJU9SDPZN7O,3,26,37,N,Y
R3PB1FXK7XURQF,5,29,34,N,Y
R1MRW2YUQBA06W,5,58,59,N,Y
R3NYS0BRQRI3WA,5,26,26,N,Y
REBT76A609D5J,5,23,31,N,N
R1H9YIFVDEYFH0,5,64,72,N,Y
R3TMR5BTL8J7C3,1,22,27,N,Y
R25VBSSGELSW4P,1,28,41,N,Y
R1CIDQYOE9U4VS,1,46,58,N,N
R142AWM02D7FBV,1,27,33,N,Y
RA4POGM90WHY6,1,21,57,N,Y
R2AH1RN1E995G7,5,18,20,N,Y
RRHKXUPDO7W9N,1,12,48,N,N
R27S93QUP0KXDK,5,22,23,N,N
R3B3L3698SK9YV,1,2,30,N,N
R5PQNS2EQZWLO,5,56,61,N,N
R36Q46TBC8DAOJ,1,26,32,N,Y
R9H01BTA94FUZ,2,177,218,N,Y
R2PTXLJA4YLZH2,1,50,51,N,Y
R3N9ECIIBHDRII,4,9,43,N,N
R1VM1NDR9NAXV8,1,0,24,N,Y
R30J18ZBRBIM36,1,5,117,N,Y
R3BTW8RSN5KWOV,3,4,21,N,Y
RD7PTXNSU9LK7,5,269,322,N,N
RWLB3ZHT66J98,5,68,69,N,Y
R26WDOQMVLB55H,5,67,67,N,Y
R2U0T8JUCTRAR2,4,26,35,N,Y
R1M9PISVDH2BPY,5,32,34,N,Y
R1NLZ7THGQ6QRW,5,78,80,N,Y
R1KVPGMS469XO3,5,31,36,N,Y
R2MB95PLAXDMTL,1,20,22,N,N
R2Q1GQQ9UYNHU8,2,22,26,N,N
R3A876EZZ78M6D,5,204,216,N,Y
R18WUOSN0TQD9X,4,25,26,Y,N
R34UBULPA36X42,5,83,88,N,N
R1S84F8TH2FTGA,5,32,32,N,Y
R1NC47B9URB1O5,5,38,40,N,Y
RTDWJUDAG4PUS,3,2,26,N,N
R2WKSFLLM3GOGF,3,27,42,N,Y
R3AKCAI6D8YC4L,1,4,53,N,Y
R3103Y36CYDTQY,1,16,25,N,Y
R37B99IJLSHYM5,4,85,85,N,Y
RLJK2TPWMP26W,1,38,43,N,N
R7VSMDBOKFAAN,5,52,59,N,N
RZMYCA4FFOQLE,1,156,179,N,N
R3EP08FJ9ANNGK,1,23,28,N,N
R7JZDU8W5M52G,5,18,22,N,Y
R10LD4NYFVLGNZ,5,27,29,N,Y
R3SVK4MLY2I6R8,2,12,21,N,Y
R3AZJA7PI3FM54,1,28,32,N,Y
R3VJLB6SGA51Z7,4,64,72,N,Y
R26MN72HF350S8,5,84,97,N,N
R3L6EOJA0BZ5XT,3,6,20,N,Y
R370FLKZ7WL9GM,1,8,27,N,Y
R3GFL6J15VTJA0,5,36,42,N,Y
R3HEQDB1HEEYAG,1,9,39,N,N
R24II1E6XURWGH,5,57,59,N,Y
R2HVUAFX3YUMMJ,5,45,48,N,Y
R1SF5X9YUIPLZ7,5,40,42,N,N
RLV8DQP1H95HS,5,112,118,N,N
RMKUJ3B211WQU,1,20,24,N,Y
R1Q82WUBVPO56W,1,1,47,N,N
R1VGZXQFZHZJAY,5,34,36,N,Y
R31C5H9JA6ZGJ9,3,2,26,N,N
R33IWCL074W8Q1,1,15,49,N,Y
R2WR244F61RZL1,1,11,23,N,Y
RQ5FN528KYS8T,2,84,95,N,Y
R3084AASUMHEET,5,6,29,N,Y
R1D55XYFEALKA2,5,439,449,N,Y
R3JS4BUTFD8G06,5,41,45,N,N
R1LQKZQVORGSXL,4,21,22,N,Y
R1IR7SZUS0GVT0,5,62,67,N,Y
R2YXNUQ57L1BHB,1,17,29,N,N
R1AH61S4FMCSS7,5,32,34,N,Y
RIAHRPTKBVXZD,5,60,65,N,Y
R3225V4AAJI6T9,3,29,29,N,Y
R1AJ5MLMNZELRN,5,22,25,N,Y
R5M52NSVVM8Z2,4,17,21,N,N
RPBEJ8SCB97NU,5,27,30,N,Y
R3N1LETX70WJNI,5,36,39,N,Y
R2KV6EX8AOGXU9,3,143,168,N,Y
R3JVPAOOQFJDZC,1,40,52,N,Y
RGFPJ0O1LD6XN,1,139,151,N,Y
R29OKOB63G85SL,5,78,82,N,Y
R3VB48QFCUMKL4,5,56,59,N,Y
R28PAK32MJVVJT,1,36,49,N,Y
R1BHJEJKTFVR0Z,5,58,60,N,Y
RIRJGNUK0YPCH,5,1,28,N,N
R1N3T8M390UX4A,5,79,80,N,Y
RP32RCH77Y7AZ,4,22,24,N,N
R39K6HVGPAP07E,4,30,33,N,Y
R2T0KLWXO57M61,5,31,31,N,Y
R1FFXAUG3TZOS9,4,24,28,N,Y
RJT5P3TNX6TR3,1,8,34,N,Y
RM5A8J326Y0LB,1,3,33,N,Y
R3VWDUQ01LTN7B,3,38,54,N,Y
REUW0AOU84Z60,1,19,23,N,Y
RA4CKXF9PRQIF,2,24,28,N,Y
R3B8L1PD6FCEHZ,1,1,37,N,Y
R3N52WPPC2W2M,5,21,22,N,N
R3I2PNH4DCRZJN,1,86,104,N,N
R2SAD89NMIPP9M,5,36,36,N,N
R2P4MSTMQT2UO3,5,13,21,N,N
R1GY48Y75P5LA3,5,48,49,N,Y
R5MZ29HZ46MXD,5,47,55,N,N
R2V2NB19QSQO93,5,19,21,N,Y
R3UFDWL6DUAOHP,2,6,22,N,N
R2R5TR9LXLQSHR,5,27,31,N,Y
RHS1A3NU4E3KZ,5,4,27,N,N
RFIFJ6E3AIK93,5,20,24,N,N
RA53JCPWBT74Z,5,283,302,N,Y
R2SM7QBNBUNVUC,5,45,47,N,Y
R1ADEE5D2JRSTT,4,20,25,N,Y
R1G219OT02QOC0,3,74,77,N,Y
RVTKQNQZGMEUU,5,106,113,N,Y
R2IE9PKQ3XA7OV,1,39,55,N,N
R2LDILOJ8S6BAL,1,37,49,N,Y
R1PH9F48RK2KTF,1,17,20,N,N
R21YKG3M74EHC9,1,28,29,N,N
R274V5FP9X8ZUS,5,40,73,N,Y
RXROYXK33ZO96,5,92,99,N,Y
R3FHMBXGHRIW0Z,4,35,38,N,Y
R2RFRNDSW12XKZ,1,126,137,N,Y
R22SV5UHQM6EFM,3,21,25,N,N
R2WE585QCW01SB,2,39,52,N,N
R183P1ZHRLYVHU,5,58,58,N,Y
R2URJ8EMM2FD1W,1,21,24,N,Y
R2GS7U8B03T2LT,4,218,226,N,N
R2P4RJ26IBJQ5G,5,26,28,N,N
R38A1FOOWF4B2W,1,41,50,N,Y
R2I1NICGLITXJS,5,31,33,N,Y
R143Z70L8KWUQU,1,32,33,N,Y
R1VCPO11CHZ80M,5,36,40,N,Y
R573UO09M0MTH,5,21,21,N,Y
RAO4W4NOCE9NO,5,18,22,N,Y
RNYNIW6Q38VXW,1,39,48,N,Y
R11DIQDXWUZG5I,5,105,108,N,Y
R5RUPDGND02B,4,30,34,N,Y
R3KUPR0KAY8RQG,3,24,24,N,Y
R1HX92P6JEV22E,5,84,86,N,Y
R3MI162Q4QMMDE,5,145,216,N,Y
RWPM0L37Z74UY,5,63,64,N,Y
R34QWI6XBX0UQT,4,19,23,N,N
RQMSCGST5YUSF,5,90,99,N,Y
R6AUHNHCYFT2,3,30,32,N,N
R3LV4C82ZC4NF,2,17,21,N,N
R2ISB0N3RT6IDE,1,41,52,N,Y
R3VM9T4XXCHR3B,5,16,26,N,Y
R1FJ5MC3TTM0XG,1,53,60,N,Y
R31CYPCOFYWGEA,1,17,20,N,Y
R1W31Q1ZN0F8AE,5,28,88,N,N
R1C311ADP7ARC6,1,125,138,N,N
RLM25BW4FSHBA,5,75,83,N,Y
R1J3UM1AVTSY1U,1,24,28,N,Y
R27TZ9ELMVJED2,5,26,26,N,Y
R1DXGMBEDLTIQ4,4,17,21,N,Y
R1NIYQKOT79ZUE,5,69,69,N,Y
R3SK6UXAG71CHZ,1,47,51,N,N
R2E5T1QPXFWHPS,5,99,116,N,N
R2GH8N2WF1VE1F,4,272,278,N,N
R1N2YBL65P1BJ1,1,28,34,N,Y
R1YGM1L1G3CB2U,4,20,28,N,Y
RJUD38LTIR447,4,19,23,N,Y
RRILEAJ2NRNC1,1,0,23,N,N
R23A1TLNAOIRDI,5,19,21,N,Y
RM44YBQUMLPAE,1,24,28,N,Y
R2C6LWENW5CEWB,5,38,40,N,Y
R1I2EGTHLTPH5G,5,21,22,N,Y
R2T0FHSSFI9Y1R,2,23,25,N,Y
R1YVMHD10797F6,5,21,24,N,Y
R314QVH8AYWWV4,2,17,21,N,Y
RIJTBHWWDP9W2,1,25,27,N,Y
R329KTK2RWZOPH,3,30,93,N,Y
R1YNZDR5UXLM8R,5,27,28,N,Y
R3FAKHRN9C0VY8,5,22,23,N,Y
R16R3JVXP5T12C,5,97,97,N,Y
R31QWCK3FUA6EP,3,33,33,N,N
R1ZR23KQS3L0T9,5,35,38,N,Y
R2QGV0F0WEB3FL,5,58,65,N,Y
R55Q1VGVF93XY,4,34,38,N,Y
R22H21O9KS77F6,5,30,31,N,N
R1OCG7HOI62Q00,5,19,22,N,Y
R3QHW3A69UVY7S,5,41,46,N,N
R35H6CTDAKMWQT,5,275,294,N,N
R2XZD5W8XRAIRS,5,17,20,N,Y
R29JO1IWQUGBUB,3,22,23,N,Y
R303X7TLXDG9PZ,3,28,31,N,Y
R3NSDH69CF4T5Q,4,62,71,N,Y
R3BMQ9NAQ6APO3,2,35,42,N,Y
R2G8L2K6AYGZB9,1,2,21,N,Y
R25VOF1GZIEEV5,5,37,40,N,N
R2DJB3AH3FC1PH,1,20,22,N,Y
R2RVD9Y6E8Q270,5,23,24,N,Y
R3HL9OSSN2BG6B,5,14,24,N,N
R9H6UHTUQJBY8,1,24,26,N,Y
R2UGZFCPGAI6OP,5,19,21,Y,N
RDNUCQWVEDRNO,1,4,101,N,Y
RKMQPG037G5J6,5,27,28,N,Y
R3LN6BHNKOT7NR,1,23,25,N,N
R2CODNTL11BIML,5,26,28,N,Y
R22UZ2KKXHB619,1,30,41,N,Y
R3MUVOVM0YFLRM,5,39,42,N,Y
RTY9Z4U4SNBL4,4,30,39,N,Y
R83IY90Z1TPZJ,1,1,34,N,N
R1A7WL5IA6Q69Z,1,2,53,N,Y
R7Y17L4FLYYXN,4,23,30,Y,N
R1BH70KRPJ42P8,1,15,20,N,N
R2M9DN2286PS8,2,8,21,N,Y
